BANGALORE,THE BANGALORE KIDNEY STONES HOSPITAL,"10 &11, VOKKALIGARA BHAVANA, ",560027
CHENNAI,THE BEST HOSPITAL P) LTD,"# 9, VELLALAST, KODAMBAKKAM,",600024
BANGALORE,THE BMAX HOSPITAL,"120/4, HARALUR MAIN ROAD, OFF SARJAPUR ROAD, HSR LAYOUT POST",560102
KOLKATA,THE CALCUTTA MEDICAL RESEARCH INSTITUTE,"7/2,DIAMOND HARBOUR ROAD",700027
GURGAON,THE CRADLE,"SCO-1&2,SECTOR 14",122001
COIMBATORE,THE EYE FOUNDATION,"#209, AVINASHI ROAD,TIRUPUR",641602
COIMBATORE,THE EYE FOUNDATION,"# 582-A, D.B.ROAD, R.S.PURAM, ADJACENT TO BHARATHIYA VIDYA BHAVAN &N SAVITHA HALL",641002
MUMBAI,THE EYE SUPER SPECIALITIES ,"PUNIT PLAZA 2ND FLOOR, NEXT TO RAJAWADI POST OFFICE,GHATKOPAR EAST",400077
BANGALORE,THE EYE SURGICAL CENTRE,"# 1032, SAI DEEP, 20TH MAIN,5TH BLOCK,RAJAJI NAGAR,",560010
AHMEDABAD,THE GUJARAT RESEARCH & MEDICAL INSTITUTE RAJASTHAN HOSPITAL),"CAMP ROAD, SHAHI BAUG,",380004
DELHI,THE HEALING TOUCH EYE CENTRE,"D-8,VIKAS PURI, NEAR ARYA SAMAJ MANDIR D BLOCK",110018
TRIVANDRUM,THE INDIA HOSPITAL TRUST,"# 25/1850, MELE THAMPANOOR,TRIVANDRUM,",695001
MADURAI,THE INSTITUTE OF ORTHOPAEDIC RESEARCH & ACCIDENT SURGERY,"CHENTHIL NURSING HOME, 484-B, K.K.NAGAR",625020
CHENNAI,THE KANCHI KAMKOTI CHILD TRUST HOSPITAL,"#12A, NAGESWARA ROAD, NUNGAMBAKKAM",600034
RAIGAD,THE MAHAJAN NURSING HOME,"CHINCHPADA ROAD, PEN",402107
KOLKATA,THE MAYFAIR HOSPITAL,"34/1A, BT ROAD,C.I.T PHOOL BAGAN BUS STOP",700002
MEHSANA,"THE MEHSANA DISTRICT BANK, GENERAL HOSPITAL","LION HOSP,JAIL ROAD,NR.DR.HOUSE HOSP,",384002
MUMBAI,THE METROPOLITAN HEART INSTITUTE AND RESEARCH CENTRE INDIA) LTD,"204, TRIMURTI ARCADE, L.B.S., MARG GHATKOPAR WEST",400086
KOTTAYAM,THE MUNDAKAPADAM MANDIRAM HOSPITAL,MANGANAM,686018
AMRITSAR,THE NEW HOPE-A- MULTI-SUPER SPECIALITY HOSPITAL,"# 361, THE MALL NEAR MC HOTEL THE MALL",143001
KRISHNA,THE PUJITHA HOSPITAL,"59A-15-31, PANTA KALUVA ROAD, N.T.R CIRCLE, BENZ CIRCLE, NTR STATUE",520010
INDORE,THE RECOVERY HOSPITAL,"2/3, NEW PALASIA",452001
AHMEDABAD,THE SARVAMANGAL CLINIC,"#1,2 ISHWAR CHARAN COMPLEX,NEAR LOTUS SCHOOL JODHPUR",380015
KOLKATA,THE SHERWOOD NURSING HOME,"# 30D, COLLEGE STREET",700073
BHARATPUR,THE SOLANKI HOSPITAL,"PUSHPVATHI COLONY, BHARATHPUR",321001
CHENNAI,THE SPECIALITIES HEALTHCARE (LICENCEE BHARANI HOSPITAL),"# 22, ARCOT ROAD, SALIGRAMAM",600093
CHENNAI,THE SURGICAL CLINIC & NURSING HOME,"OLD NO -15 /NEW 26-28, NORTON ROAD, ",600028
DELHI,THECITY CLINIC UNITOF SIDDHARTH MEDICAL SERVICES P) LTD),"#17-A/1, ASAF ALI ROAD,",110002
KOTTAYAM,THENGANA MEDICAL MISSION HOSPITAL,"THENGANA, PERUMPANANCHY P.O, CHANGANACHERRY.",686536
TUTICORIN,THENMANI HOSPITAL,"# 48, NORTH COTTON ROAD,THOOTHUKUDI NEAR MUNICIPAL OFFICE",628001
KANYAKUMARI,THIRAVIAM ORTHOPAEDIC HOSPITAL,"2/191 THIRUNHVELE HIGH ROAD,NEAR OZHUGINASERY BRIDGE, THEREKELTATHUR, THIRUTAPHISARAM",629901
BANGALORE,THIRUMALA HOSPITAL,"NO.18/3/4,WARD NO.17,KAMAKSHIPALYA,MAGADI ROAD,",560079
COIMBATORE,THIRUMALA HOSPITAL,"#282,SAKTHI NAGAR,KRISHNA DURAM,SOMANUR",641668
VIRUDHUNAGAR,THIRUVENGDAM HOSPITAL,"66-T-1, RAMAMOORTHY ROAD,",626001
PUNE,THITE HOSPITAL,PERNE PHATA POONA NAGAR ROAD,412216
SATARA,THOKE HOSPITAL,"SADAR BAZAR,",415001
RAIGAD,THOMBARE HOSPITAL,"SECTOR-13, KHANDA COLONY, NEW PANVEL, INFRONT OF IBP PETROL PUMP.",410206
COCHIN,THRIKKAKARA GRAMA PANCHAYATH CO-OPERATIVE HOSPITAL LTD,"E -993, KUKKANNOR",682030
MUMBAI,THUNGA HOSPITAL,"GOYAL PLAZA' 1ST FLOOR, OFF MIRA BHAYANDER RD, MIRA ROADE),",401107
TRICHY,TILAK HOSPITAL,"1ST CROSS, DEVARA COLONY, THILLAI NAGAR",620018
HYDERABAD,TIMES HOSPITAL (A UNIT OF DR.BABAR MEDICAL & RESEARCH CENTRE PVT LTD),"8-2-413 / B, ROAD NO -4, OPP.KRISHNA APARTMENTS",500034
GULBARGA,TIPU SULTAN MATERNITY & GENERAL HOSPITAL,"C/O TIPU SULTAN UNANI MEDICAL COLLEGE & HOSPITAL, MILLAT NAGAR, RING ROAD",585104
GURGAON,TIRATH RAM HOSPITAL,16320BASAI ROADGURGAON,122001
DELHI,TIRATH RAM SHAH HOSPITAL,"# 2, R.B.L.ISHER DAS SAWHNEY MARG, RAJPUR ROAD, ",110054
VIZIANAGARAM,TIRUMALA NURSING HOME,"TIRUMALA NAGAR NEAR RTC COMPLEX,",535003
BANGALORE,TIRUMALAI EYE CLINIC,"# 320/B, 9TH MAIN, 5TH BLOCK JAYANAGAR",560041
NOIDA,TIRUPATHI EYE CENTRE,"C-8, SECTOR-19, ",201301
DELHI,TIRUPATHI MEDICAL CENTRE,"C-10, SHIVALIK, PANCHSHEEL GITANJALI ROAD, ",110017
AHMEDABAD,TIRUPATI GENERAL HOSPITAL,"# 132, RING ROAD, NAVA VADAJ",380013
AURANGABAD,TIRUPATI HOSPITAL,"X-278, WALUJ MIDC, PANDHARPUR.",431136
DELHI,TIRUPATI STONE CENTRE & HOSPITAL,6 GAGAN VIHAR,110051
THIRUVARUR,TIRUVARUR MEDICAL CENTRE P) LTD,"# 27,JAWALI KARA STREET, TIRUVA ROAD",610001
PUNE,TODMAL NURSING HOME,"397-A,SOMWAR PETH,SANCHAY",411001
LUDHIANA,TOOR HOSPITAL,"MAIN ROAD, HAIBOWAL KALAN.ludhiana",141001
NASHIK,TORNE ENT,"AHILYADEVI HOLKAR MARG, NASHIK, MAHARASHTRA-422002",422002
KOLKATA,TRA GENERAL HOSPITAL,"NO.7,DR.BIRESH GUHA STREET,PARK CIRCUS,BESIDE 4 NO BRIDGE,",700017
KOLLAM,TRAVANCORE HOSPITAL,"MYLAPORE, UMAYANALLOOR P.O ",691589
TRICHUR,TRICHUR HEART HOSPITAL LTD,S.T.NAGAR,680001
TRICHY,TRICHY DIABETES SPECIALITY CENTRE P) LTD,"B 37,SAHTRI ROAD, 7TH CROSS, PILLAI NAGAR EAST",620018
RAIGAD,TRIMURTI CLINIC & MATERNITY HOME,"SHASHINIL, JAWAHAR NAGAR, BEHIND BHAJI MARKET,PEN RAIGAD",402107
BANGALORE,TRINETHRALAYA EYE CARE & SURGICAL CENTRE,"22/2, 13TH MAIN, BANASHANKARI",560050
BANGALORE,TRINITY HOSPITAL & HEART FOUNDATION,"# 27,RAMMANDIR ROAD,NEAR R.V. TEACHER'S COLLEGE CIRCLE,BASAVANAGUDI.",560004
NOIDA,TRIPATHI HOSPITAL,"G2B/01605, H-27 SECTOR 22, ",201301
AHMEDABAD,TRISHA TRAUMA CENTRE & ICU,"A/2, SHANTARAM COMPLEX, NIRNAY NAGAR, AKHBARNAGAR CIRCLE",382481
BAGALKOT,TRISHALADEVI SUPER SPECIALITY EYE HOSPITAL,"KRISHNA RIVER ROAD,",587314
MEHSANA,TRIVEDI POLYCLINIC & NURSING HOME,"1, ALKA SOCIETY, DAIRY ROAD, ",384002
TRICHY,TRP POLYCLINIC,"B-17,2ND CROSS, MAIN RAOD, THILLAI NAGAR",620018
THANE,TRUPTI HOSPITAL,"NEBULA D COSMOS PARADISE,POKHRAN ROAD # 1,DEVDAYA NAGAR,",400606
BANGALORE,TRUPTI NURSING HOME,"# 463, IST BLOCK, III STAGE, BASAVESHWAR NAGAR",560079
BHARUCH,TRUPTI NURSING HOME,"BEHIND JANTA MARKET,PANCHBATTI",392001
VIJAYAWADA,TRUST HOSPITAL,"KALA NAGAR, NEAR BENZ CIRCLE",520010
VILLUPURAM,TSR HOSPITAL,"# 127, THIRU-VI-KA ROAD, NEAR OLD BUS STAND",605602
DELHI,TULASI AUSHADSHALA,"SHAMSI TALAB, MEHRAULI",110019
KOLKATA,TULIP NURSING HOME PVT LTD,"96, RISHI BANKIM CHANDRA ROAD.",700028
MEERUT,TULSI HOSPITAL,"D-BLOCK SAMRAT PALACE, GARH ROAD, MEERUT ROAD",250003
NADIAD,TULSI HOSPTIAL,"PIJ BHAGOL, KHEDA",387001
DELHI,TYAGI NURSING HOME,66/4 ASHOKNAGAR,110018
CHENNAI,U.K. HOSPITAL PVT. LTD,"112-D, I MAIN ROAD, ANNANAGAR EAST, CHINTAMANI",600102
HYDERABAD,UDAI CLINIC,"5-9-94, Chapel Road, Hyderabad",500001
BARODA,UDAY CLINIC,"12 MANAR SOIL, RAGHODIA ROAD, SURYANAGAR BUS STAND, RAGHODIA ROAD, ",390019
CHITRADURG,UDAYA NURSING HOME,"V.P.EXTENTION, MAIN ROAD",577501
KOTTAYAM,UDAYAGIRI MULTI SPECIALITY HOSPITAL,"ICO JUNCTION,CHANGANACHERRY",686001
ERODE,UDAYAM HOSPITAL,"ATTINI ROAD,SATHYA MANGALAM",638401
HOWRAH,UDAYNARAYANPUR MATRI SADAN & POLYCLINIC,"JANGALPARA, 9/10 BUS STAND",711226
BANGALORE,UDHBHAVA HOSPITAL,"14, 100FT RING ROAF, BANASHANKARI 3RD STAGE ",560085
CHENNAI,UDHI EYE HOSPITAL,"# 9, MURRAYS GATE ROAD, ALWERPET",600018
HOSUR,UMA KUMAR HOSPITAL,BANGALORE BYE PASS,635109
KOLKATA,UMA MEDICAL RESEARCH INSTITUTE,"VIP ROAD, TEGHONIA",700157
MUMBAI,UMA NURSING HOME,"F-7/A-1, SECTOR 10, THANE,VASHI",400703
GURGAON,UMA SANJEEVANI HEALTHCARE,Mayur Vihar Phase II ,110091
GURGAON,UMKAL HOSPITAL,A-520 SUSHANT LOK-1 ,122002
MUMBAI,UNIQUE HOSPITAL & POLYCLINIC,"JAMUNA APPARTMENT, SV ROAD, OPP SHOPPERS STOP, ANDHERIW)",400056
KASARAGOD,UNITED HOSPITAL AND RESEARCH CENTRE,NH 17. DWARAKANAGAR,671121
HYDERABAD,UNITY CENTRE FOR ORTHOPAEDICS & TRAUMA,3-5-1705 G.S. NARAYANAGUDA,500029
MANGALORE,UNITY HEALTH COMPLEX,"# 535, KANKANADY,",575002
PALAKKAD,UNITY HOSPITAL,"CHITTUR ROAD, KOZHNIPUR",678555
BARODA,UNITY HOSPITAL,"RACECOURSE CIRCLE WEST,VADODARA.",390007
BANGALORE,UNITY LIFELINE HOSPITAL(INDIA) PVT LTD,"# 193, 80 FEET  ROAD II BLOCK, II STAGE, NEAR NAGARABHAVI BDA COMPLEX",560072
PUNE,UNITY ORTHO & EYE HOSPITAL,"108, PUNE-SATARA ROAD, NEXT T SHANKAR MAHARAJ MATH",411043
MUMBAI,UNIVERSAL EYE CLINIC & SURGICAL CENTRE,"#5,SAFAL GANGA,CHEMBUR CAMP,CHEMBUR",400074
AGRA,UPADHYAY HOSPITAL,SHAHEED NAGAR CROSSINGAGRA ,282001
KOLLAM,UPASANA HOSPITAL,"Q,S, ROAD,",691001
MEHSANA,UPASNA KIDNEY HOSPITAL,DAIRY ROAD ,384002
DELHI,UPCHAAR NURSING HOME,"Azad Pur, New Delhi",110033
JHANSI,UPCHAR HOSPITAL,"KAIMASAN NAGAR, KANPUR ROAD.",284128
NAGPUR,UPCHARYA AN INSTITUTE OF ORTHOPAEDIC SURGERY & TRAUMA CARE CENTRE,"#62,CENTRAL AVENUE",440018
RAIGAD,URAN CHILDREN & GENERAL HOSPITAL,"FIRST FLOOR PLOT # 3,S.NO. 79E,URAN",400702
BARODA,URJA BURNS CENTRE,"ARMI SOUTHERN ,DHANYA BAZAR, PRATIBHA ROAD, OPP MH LOGIN",390001
ALLEPPEY,URSULA HOSPITAL TSUNAMI PROJECT ONLY),"AMBALPUZHA,KERALA",688561
VIJAYAWADA,USHA CARDIAC CENTRE LIMITED,"#39-2-11, PITCHAIAH STREET, LABBIPET, VIJAYAWADA",520010
VALSAD,USHA HOSPITAL AND LIFE LINE CHARITABLE TRUST,"NR.CINE PARK,VAPI-SILVASSA RD, CHANOD",396195
MYSORE,USHA KIRAN EYE HOSPITAL ,"# 877/1, DIWANS ROAD, LAXMIPURAM",570004
DELHI,USHA MEMORIAL ORTHOPAEDIC CENTRE,"D 8, KRISHNA NAGAR, OPP RATRA DEVI SCHOOL ",110051
HYDERABAD,USHA MOHAN HOSPITAL,"HYDERGUDA, RAJENDRANAGAR, RING ROAD,                        HYDERABAD",500064
HYDERABAD,USHA MULLAPADI HOSPITAL,"GAJULARAMARAM ROAD,JEEDIMETLA QUTBULLAPUR MUNICIPALITY",500055
SHIMOGA,USHA NURSING HOME,SAVALANGA ROAD RAVINDRANAGAR,577201
AHMEDABAD,USHA-DEEP HOSPITAL,"3RD FLOOR, MANSAROVAR COMPLEX NARANPURA CHAR RASTA.",380013
SANGLI,USHAHKAL NURSING HOME,"# 9A, SOUTHERN EXTENSION,",416416
COCHIN,USHUS HOSPITAL,"T.B. ROAD,OPP TRAVELLERS BUNGLOW",686661
BHUBANESWAR,USTHI HOSPITAL AND RESEARCH CENTRE,"INDRADHANU MARKET, KHURDA",751015
BHUBANESWAR,UTKAL HEART CENTRE,"SHAHID NAGAR, KHURDA",751015
BIJAPUR,UTKARSH HOSPITAL,"SBI ROAD, OPP BUS STAND",586212
KHEDA,UTKARSH HOSPITAL,"NANA KUMBHNATH ROAD, KHEDA",387001
SOLAPUR,UTKARSH HOSPITAL,"# 1640, CIVIL LINES, NEAR SAT RASTA OFF LEAD V.D KIRPEKER ROAD",413003
GHAZIABAD,UTTAM HOSPITAL,"E-230, SECTOR-9, NEW VIJAYNAGAR, ",201009
CHENNAI,V CURE HOSPITAL,"#97,DEVI KARUMARI AMMAN NAGAR,VELACHERY MAIN ROAD,PALLIKKARANAI",600100
GUNDLUPET,V.A.M.HOSPITAL,"GUNDLUPET, OOTY - MYSORE ROAD, NEAR KEB",571111
METTUPALAYAM,V.G.HOSPITAL,METTUPALAYAM ROAD,600034
ERODE,V.K HOSPITAL,"33, KRISHNAMPALAYAM ROAD, KARUNGALPALAYAM,",638003
CHENNAI,V.K.HOSPITAL,"# 77, DR.ALAGAPPA ROAD, PURASAWALKAM",600084
HISSAR,V.K.NEUROCARE & TRAUMA RESEARCH HOSPITAL,"N-159,MODEL TOWN",125005
AMALAPURAM,V.N.NURSING HOME,"NO.3-2-117E,COLLEGE ROAD, NEAR VENKATA RAMA CINEMA THEATRE,",533201
CHENNAI,V.S.HOSPITAL,"# 13,EAST SPURTANK ROAD,CHETPET",600031
BANGALORE,V.S.SPECIALIST MEDICAL CENTRE AND NEUROLOGICAL RESEARCH INSTITUTE,"196, 10TH CROSS, WILSON GARDENS ",560027
RAICHUR,V.V.R.CHAITANYA HOSPITAL,"#1-12-46/1,DADDY COLONY,LINGSUGUR ROAD,",584101
GADAG,VAATSALYA HOSPITAL,"MASARI, VIVEKANADA ROAD,",582101
MYSORE,VAATSALYA HOSPITAL,"#1659, NARAYANA SASTRY ROAD, LAKSMIPURAM",570004
HASSAN,"VAATSALYA HOSPITAL, BHARATHI HEALTHCARE COMPLEX","RACE COURSE ROAD, HASSAN",573201
MANDYA,"VAATSALYA HOSPITAL, NEW PRAGATHI HEALTHCARE COMPLEX","G.H.ROAD,ASHOK NAGAR,6TH CROSS.",571401
AHMEDABAD,VADAJ ORTHOPEDIC HOSPITAL,"# 20,MEHSANA SOCIETY NAVA VADAJ ROAD.",380013
CHENNAI,VADAPALANI MULTI SPECIALITY HOSPITAL,"#33,VADAPALANI ANDAVAR KOIL ST,VADAPALANI",600026
BANGALORE,VAGH EYE CNTRE,"73/1-2, INFANTRY ROAD, ABOVE ICICI BANK",560001
AHMEDNAGAR,VAHADNE HOSPITAL,LALTAKI ROAD,414001
MUMBAI,VAIBHAV POLYCLINIC & SIDDHARTH NURSING HOME,"DR SULE, CHANDRODAYA,IST FLOOR, JIVDAYA LANE L B S ROAD, GHATKOPARW)",400086
PUNE,VAIBHAVI HOSPITAL,"RAGHUKUL PLAZA, 1ST FLOOR, SOLAPUR ROAD, HADAPSAR,",411028
BANGALORE,VAIDYAM HOSPITAL,"# 851/D ,  60TH  CROSS, 5TH BLOCK, RAJAJINAGAR",560040
TRICHY,VAISHALI DIGESTIVE DISEASES CARE,"New No. 159, Salai Road, Thillainagar, Trichy.",620018
JAMNAGAR,VAKHARIA ORTHOPAEDICS HOSPITAL,"P.N. ROAD, B/H MONALISA COMPLEX,",361008
AHMEDABAD,VALAY SURGICAL HOSPITAL,"B, SARDAR SHOPPING CENTRE,",382305
AHMEDABAD,VALLABH SURGICAL HOSPITAL,"B/3 AGARWALA TOWER BHUYANG DEV CROSS ROAD, SOLA ROAD",380061
CUDDALORE,VALLI VILAS HOSPITAL,"45/2, BJARATHI ROAD, NEAR NEW CINEMA THEATRE",607001
SOLAPUR,VALVEKAR HOSPITAL,"# 560/58, SOUTH SADAR BAZAR,BEHIND HOTEL PRATAP",413003
GUNTUR,VAMSEE SPECIALITES HOSPITAL,"OPP STATE BANK, SATHANAPALLI",522403
CHENNAI,VANDANA HOSPITAL,"#96,VILLAGE ST,SATHUMANAGAR,TOLLGATE,THIRUVALLUR",600019
chennai,VANI NURSING HOME,"# 279, VELACHERY MAIN ROAD, RAJIAKKEPAKAM",600073
BANGALORE,VARALAKSHMI HOSPTIAL,"# 38/2, 2ND MAIN ROAD, MADIWALA NEW EXTENSION. ",560068
BANGALORE,VARALAKSHMI NURSING & MATERNITY HOME,"#2944/2945, 2ND STAGE RAJAJINAGAR",560010
DELHI,VARDAAN HOSPITAL,"B-100, MALVIYA NAGAR,",110017
FARIDABAD,VARDAAN HOSPITAL,3-E-1FARIDABAD,121001
BHOPAL,VARDAN HOSPITAL,"NR.LILY TALKIES,JAHANGIRABAD,",462008
MUMBAI,VARDHAMAN HOSPITAL AND MATERNITY HOME,"SHEETAL APARTMENT B WING 1ST FLOOR,J.M.RD,BHANDUP WEST",400078
THANE,VARDHAMAN ICCU & NURSING HOME,"61, SHREEJI APT'S, RAMACHANDRA LANE, LANE OPPOSITE CHATE CLASSES, MALAD W)",400064
GURGAON,VARDHMAN MEDICARE CENTRE,# 239 SECTOR-5 SHEETLA MATA ROAD GURGAON,122001
AMBALA,VARDHMAN NURSING HOME,"13-C,CIVIL LINES, JAIL ROAD,",134001
BHIMAVARAM,VARMA HEART CARE CENTRE,"#3-1-177,UNDI ROAD,BHIMAVARAM,",534202
TRIPUNITHU,VARMA MEDICAL CLINIC,"MAIN ROAD,THIPUNITHURA",682301
PUNE,VARMA ORTHO-SURGICAL CENTRE,"PLOT(SDC) 8, SECTOR 25, PRADHI KARAN NIGDI",411044
BANGALORE,VARNA NURSING HOME,"# 513/2ND CROSS, 8TH MAIN, BANASANKARI 1ST STAGE, 2ND BLOCK, NEAR NIRMALA STORE BUS STOP",560050
ERNAKULAM,VARSHA NURSING HOME,"Mulanthuruthy,Kerala",682314
THANE,VARTAK NURSING HOME,"NEAR SAINATH TEMPLE, 3 PETROL PUMP, GHANTALI ROAD,",400602
MUMBAI,VARUN CARDIAC CLINIC,"101-102, GAYATHRIDHAM DERASAR LANE, GHATKOPARE)",400077
KOTTAYAM,VASAN EYE CARE,"UNION CLUB ROAD, KARAPUZHA",686003
KANNUR,VASAN EYE CARE - KANNUR,"NETRA BUILDING, FORT ROAD ",670001
HYDERABAD,VASAN EYE CARE HOSPITAL,"3-6-611, STREET NO-8, BESIDE HYDERABAD HOUSE",500029
NELLORE,VASAN EYE CARE HOSPITAL,# 15/365 BRINDAVANAM,524001
BELGAUM,VASAN EYE CARE HOSPITAL,3413 G1 SAMA DEVI  GALLI BELGAUM OPP SARASWAT BANK,590002
HUBLI,VASAN EYE CARE HOSPITAL,"NEAR COURT CIRCLE,HUBLI,",580029
COCHIN,VASAN EYE CARE HOSPITAL,"825-C, BYE PASS ROAD, ARAYADATHUPALAM JUNCTION,  NEAR BABY MEMORIAL HOSPITAL",673004
ERNAKULAM,VASAN EYE CARE HOSPITAL,"M.G. ROAD,COCHIN SHIPYARD",682015
ERNAKULAM,VASAN EYE CARE HOSPITAL,"34/563, A-1, PADIVATTOM, PALARIVATTOM, NH BYE PASS ROAD, OPP INDIA VISION",682025
TRISSUR,VASAN EYE CARE HOSPITAL,T.C. 9/376 TB ROAD OPP TO IMA OFFICE,680001
TRIVANDRUM,VASAN EYE CARE HOSPITAL,"PATTOM,TRIVANDRUM",695004
CHENNAI,VASAN EYE CARE HOSPITAL,"M-77,THIRD AVENUE, ANNA ANAGAR",600102
CHENNAI,VASAN EYE CARE HOSPITAL,"120, BAZAAR ROAD,SAIDAPET",600057
CHENNAI,VASAN EYE CARE HOSPITAL,# 683/5 MAHALINGAM STREET MADIPAKKAM,600091
CHENNAI,VASAN EYE CARE HOSPITAL,"OLD NO-879, NEW NO-190 POONAMALLI  HIGH ROAD, NEXT TO SANGAM CINEMA",600084
COIMBATORE,VASAN EYE CARE HOSPITAL,"81, T.V SAMY ROAD, R.S PURAM, OPP.KAMATCHIAMMN TEMPLE",641002
DHARMAPURI,VASAN EYE CARE HOSPITAL,"NO;1 P.R SUNDARAM STREET, NEAR BUS STAND, NEAR SENTHIL KUMAR TEXTILES ",636701
ERODE,VASAN EYE CARE HOSPITAL,"# 285/1, E.V. NANJAPPA ROAD,OPP TO POWER HOUSE",638009
MADURAI,VASAN EYE CARE HOSPITAL,"#342,80FEET ROAD, ANNA NAGAR",625020
SALEM,VASAN EYE CARE HOSPITAL,"F 22 RAMAN ROAD, AVK NAGAR,",636004
TANJORE,VASAN EYE CARE HOSPITAL,"NO-51, GANDHIJI ROAD, NEAR RAILWAY STATION",613004
TANJORE,VASAN EYE CARE HOSPITAL,"NO-22, NAGESWARAN EAST STREET, OLD S.T HOSPITAL ",612001
TRICHY,VASAN EYE CARE HOSPITAL,"NO-10, ANNAMALAI NAGAR, NEAR ALAGAPPA UNIVERSITY STUDY CENTRE",620018
TUTICORIN,VASAN EYE CARE HOSPITAL,"258-B,  V.E.ROAD,NEAR TO HOTEL JOHNY, TUTICORIN",628003
VELLORE,VASAN EYE CARE HOSPITAL,NO-30/1/16/1 OFFICER'S LANE NEXT TO BUS STAND,632001
CHENNAI,VASAN EYE CARE HOSPITAL - CHROMPET,"D.NO-286, GST ROAD, CHROMPET, OPP.RAILWAY STATION",600044
CHENNAI,VASAN EYE CARE HOSPITAL - PERAMBUR,"NO 286, DOOR NO 149, PAPER MILLS ROAD, NEAR HOT CHIPS",600082
CHENNAI,VASAN EYE CARE HOSPITAL - VADAPALANI,"154/2, ARCOT ROAD, NEAR VADAPALANI POLICE STATION ",600026
CHITOOR,VASAN HEALTH CARE PVT LTD,"DO NO:13/5/531/D11, TUDA OFFICE ROAD, BESIDE TUDA OFFICE TATA NAGAR",517501
BANGALORE,VASAN HEALTHCARE PVT LTD,"NO-897/C, 80FT ROAD, 6TH BLOCK, NEXT TO BUS DEPOT KORMANGALA",560034
BANGALORE,VASAN HEALTHCARE PVT LTD,"NO-46, 19TH MAIN, 1ST BLOCK RAJAJINAGAR",560010
CHENNAI,VASANTHA NURSING HOME,"#45,119, SANJEEVIRAYAN ST,OLD WASHERMENPET",600021
NAGERCOIL,VASANTHAM HEALTH CENTRE,"DENNISON ROAD,NEAR VADASSERY BUS STAND, NAGERCOIL.",629001
CHENNAI,VASANTHRAM HOSPITAL (P) LTD,"#7,OLD # 3,VARADAPPAN STREET",600033
HYDERABAD,VASAVI ENT & CANCER INSTITUTE,"6-1-91, 2ND FLOOR, OPP MEERA THEATRE, LAKDIKAPUL, ",500040
COIMBATORE,VASAVI HOSPITAL,"#608, BIG BAZAAR STREET",641001
WARANGAL,VASAVI MATERNITY & GENERAL NURSING HOME,MANDAL WARDHANNAPET.,506313
HYDERABAD,VASAVI MEDICAL RESEARCH CENTRE VASAVI HOSPITAL),"# 16-1-91, KHAIRTEBAD, OPP MEERA THEATRE.",500004
DELHI,VASHISHTA CLINIC & HOSPITAL FOR ORTHOPAEDICS,"B-35, SHIVALIK, PANCHSHEEL, GEETHANJALI ROAD, OPP MALVYA NAGAR",110017
CHICKMANGALUR,VASUDA HOSPITAL,"B.H. ROAD, TARIKERE, BESIDE KSRTC BUS STAND",577228
AHMEDNAGAR,VASUDHA FRACTUR & BACKACHE CLINIC & DR.V.N.DSHPANDE HEAD INJURY CENTRE,"#1524,1525, KING'S GATE, BEHIND KOTHALA STAND,",414001
JODHPUR,VASUNDARA HOSPITAL & FERTILITY RESEARCH CENTRE,"NO.716,E ROAD,BEHIND NEHRU PARK,SARDARPURA,",342003
GHAZIABAD,VASUNDHARA HOSPITAL,"15/NH-1, NEAR ATAL CHOWK, VASUNDHARA",201012
AHMEDABAD,VASUNDHARA MEDICAL HOSPITAL,"1ST FLOOR,REVABHAI SHOPPING CENTRE VASTRAL ROAD,",380026
ERNAKULAM,VATHEYAYATH HOSPITAL,"XVI/1112, P.P.ROAD,PERUMBAVOOR",683542
BANGALORE,VATHSALYA SPECIALITY HOSPITAL,"# 565, III STAGE,4TH BLOCK, NEAR BASAVESWARA NAGAR, PO",560079
AHMEDABAD,VATSALYA CHILDREN HOSPITAL,"NEW NATRAJ COMPLEX,NEAR NAVNEET PUBLICATION",380052
ALLAHABAD,VATSALYA MATERNITY & SURGICAL CENTRE PVT LTD,"6/8, ELGIN ROAD, CIVIL LINES.",211003
MUMBAI,VATSALYA NURSING HOME,"SANTOSHI MATA ROAD,KALYAN WEST,THANE",421301
AHMEDABAD,VATSALYA SURGICAL & CHILDREN HOSPITAL,"240-B, SARDAR NAGAR MAIN ROAD NR SAIBABA MANDIR ",382475
BANGALORE,V-CARE HOSPITAL,"# 29, 1ST MAIN ROAD 1ST A  BLOCK, BEHIND TV TOWER DEVEGOWDA ROAD RT NAGAR,",560032
MUMBAI,V-CARE HOSPITAL,"AFRO-VIEW COMPOUND ROAD, # 2, NEAR CHRUCH, PAKADI GR FLOOR, E- WING, SAHAR VILLAGE, ANDHERI EAST.",400069
COIMBATORE,VEDANAYAGAM HOSPITAL (P) LTD.,"133, EAST BASHYAKARALU ROAD, R.S.PURAM, COIMBATORE",641002
CHENNAI,VEE CARE HOSPITAL,"106, JAWAHARLAL NEHRU STREET, KOYAMBEDU - JUNCTION",600040
COIMBATORE,VEGA ENT HOSPITAL,"# 13, GURU GOVIND SINGH ROAD, NEAR ULAVAR SANTHAI, RS PURAM",641002
CHENNAI,VEL NURSING HOME,"#196, RADHA NAGAR MAIN ROAD,CHROMEPET",600044
CHENNAI,VELACHERY K.S.HOSPITAL,"#14, 10TH CROSS STREET, VELACHARY A.G.S COLONY.",600042
